Unnamed: 0,ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,Toss_winner,toss_chosen,batting_team,bowling_team,Batsman,Bowler,runs,extra
220,3.3," RS Hangargekar to Saha, 1 run, driven towards mid-on by Saha off the inside half to his willow ",2nd Inns,1st,Gujarat Titans,Chennai Super Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Kane Williamson, Hardik Pandya(c), Vijay Shankar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Chennai Super Kings (Playing XI): Devon Conway, Ruturaj Gaikwad, Moeen Ali, Ben Stokes, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Deepak Chahar, Rajvardhan Hangargekar","Gujarat Titans Subs: B Sai Sudharsan, Jayant Yadav, Mohit Sharma, Abhinav Manohar, KS Bharat","Chennai Super Kings Subs: Tushar Deshpande, Subhranshu Senapati, Shaik Rasheed, Ajinkya Rahane, Nishant Sindhu",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Mar 31,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 5 wkts,Rashid Khan,GT,field,GT,CSK,Saha, RS Hangargekar,1,0
221,3.2," RS Hangargekar to Saha, FOUR, was a free-hit and Saha makes sure to put it away! Dispatches the short ball over mid-wicket with a pull and there's no chance of stopping it ",2nd Inns,1st,Gujarat Titans,Chennai Super Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Kane Williamson, Hardik Pandya(c), Vijay Shankar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Chennai Super Kings (Playing XI): Devon Conway, Ruturaj Gaikwad, Moeen Ali, Ben Stokes, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Deepak Chahar, Rajvardhan Hangargekar","Gujarat Titans Subs: B Sai Sudharsan, Jayant Yadav, Mohit Sharma, Abhinav Manohar, KS Bharat","Chennai Super Kings Subs: Tushar Deshpande, Subhranshu Senapati, Shaik Rasheed, Ajinkya Rahane, Nishant Sindhu",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Mar 31,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 5 wkts,Rashid Khan,GT,field,GT,CSK,Saha, RS Hangargekar,4,0
222,3.2," RS Hangargekar to Saha, wide, short ball down the leg-side, Saha looks to pull it away, ",2nd Inns,1st,Gujarat Titans,Chennai Super Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Kane Williamson, Hardik Pandya(c), Vijay Shankar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Chennai Super Kings (Playing XI): Devon Conway, Ruturaj Gaikwad, Moeen Ali, Ben Stokes, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Deepak Chahar, Rajvardhan Hangargekar","Gujarat Titans Subs: B Sai Sudharsan, Jayant Yadav, Mohit Sharma, Abhinav Manohar, KS Bharat","Chennai Super Kings Subs: Tushar Deshpande, Subhranshu Senapati, Shaik Rasheed, Ajinkya Rahane, Nishant Sindhu",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Mar 31,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 5 wkts,Rashid Khan,GT,field,GT,CSK,Saha, RS Hangargekar,wide,1
223,3.2," RS Hangargekar to Saha, no ball, played towards mid-on by Saha, but Hangargekar oversteps and the next ball will be a free-hit ",2nd Inns,1st,Gujarat Titans,Chennai Super Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Kane Williamson, Hardik Pandya(c), Vijay Shankar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Chennai Super Kings (Playing XI): Devon Conway, Ruturaj Gaikwad, Moeen Ali, Ben Stokes, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Deepak Chahar, Rajvardhan Hangargekar","Gujarat Titans Subs: B Sai Sudharsan, Jayant Yadav, Mohit Sharma, Abhinav Manohar, KS Bharat","Chennai Super Kings Subs: Tushar Deshpande, Subhranshu Senapati, Shaik Rasheed, Ajinkya Rahane, Nishant Sindhu",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Mar 31,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 5 wkts,Rashid Khan,GT,field,GT,CSK,Saha, RS Hangargekar,no ball,1
224,3.1," RS Hangargekar to Saha, no run, appeal for an lbw turned down! A low full toss, almost a yorker. Saha looks to flick acros sthe line, gets an inside edge on to the pads ",2nd Inns,1st,Gujarat Titans,Chennai Super Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Kane Williamson, Hardik Pandya(c), Vijay Shankar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Chennai Super Kings (Playing XI): Devon Conway, Ruturaj Gaikwad, Moeen Ali, Ben Stokes, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Deepak Chahar, Rajvardhan Hangargekar","Gujarat Titans Subs: B Sai Sudharsan, Jayant Yadav, Mohit Sharma, Abhinav Manohar, KS Bharat","Chennai Super Kings Subs: Tushar Deshpande, Subhranshu Senapati, Shaik Rasheed, Ajinkya Rahane, Nishant Sindhu",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Mar 31,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 5 wkts,Rashid Khan,GT,field,GT,CSK,Saha, RS Hangargekar,0,0
225,2.6,"Chahar to Saha, 1 run, and now he has pulled this towards the left of square leg for a single to end the end",2nd Inns,1st,Gujarat Titans,Chennai Super Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Kane Williamson, Hardik Pandya(c), Vijay Shankar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Chennai Super Kings (Playing XI): Devon Conway, Ruturaj Gaikwad, Moeen Ali, Ben Stokes, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Deepak Chahar, Rajvardhan Hangargekar","Gujarat Titans Subs: B Sai Sudharsan, Jayant Yadav, Mohit Sharma, Abhinav Manohar, KS Bharat","Chennai Super Kings Subs: Tushar Deshpande, Subhranshu Senapati, Shaik Rasheed, Ajinkya Rahane, Nishant Sindhu",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Mar 31,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 5 wkts,Rashid Khan,GT,field,GT,CSK,Saha,Chahar,1,0
226,2.5," Chahar to Saha, SIX, short and punished! Saha latches on to it and smokes it over deep square leg with a clean pull shot ",2nd Inns,1st,Gujarat Titans,Chennai Super Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Kane Williamson, Hardik Pandya(c), Vijay Shankar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Chennai Super Kings (Playing XI): Devon Conway, Ruturaj Gaikwad, Moeen Ali, Ben Stokes, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Deepak Chahar, Rajvardhan Hangargekar","Gujarat Titans Subs: B Sai Sudharsan, Jayant Yadav, Mohit Sharma, Abhinav Manohar, KS Bharat","Chennai Super Kings Subs: Tushar Deshpande, Subhranshu Senapati, Shaik Rasheed, Ajinkya Rahane, Nishant Sindhu",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Mar 31,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 5 wkts,Rashid Khan,GT,field,GT,CSK,Saha, Chahar,6,0
227,2.4," Chahar to Shubman Gill, 1 run, mistimed towards mid-on for another single by Shubman Gill ",2nd Inns,1st,Gujarat Titans,Chennai Super Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Kane Williamson, Hardik Pandya(c), Vijay Shankar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Chennai Super Kings (Playing XI): Devon Conway, Ruturaj Gaikwad, Moeen Ali, Ben Stokes, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Deepak Chahar, Rajvardhan Hangargekar","Gujarat Titans Subs: B Sai Sudharsan, Jayant Yadav, Mohit Sharma, Abhinav Manohar, KS Bharat","Chennai Super Kings Subs: Tushar Deshpande, Subhranshu Senapati, Shaik Rasheed, Ajinkya Rahane, Nishant Sindhu",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Mar 31,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 5 wkts,Rashid Khan,GT,field,GT,CSK,Shubman Gill, Chahar,1,0
228,2.3,"Chahar to Saha, 1 run, goes for the pull, miscues it towards the on-side",2nd Inns,1st,Gujarat Titans,Chennai Super Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Kane Williamson, Hardik Pandya(c), Vijay Shankar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Chennai Super Kings (Playing XI): Devon Conway, Ruturaj Gaikwad, Moeen Ali, Ben Stokes, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Deepak Chahar, Rajvardhan Hangargekar","Gujarat Titans Subs: B Sai Sudharsan, Jayant Yadav, Mohit Sharma, Abhinav Manohar, KS Bharat","Chennai Super Kings Subs: Tushar Deshpande, Subhranshu Senapati, Shaik Rasheed, Ajinkya Rahane, Nishant Sindhu",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Mar 31,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 5 wkts,Rashid Khan,GT,field,GT,CSK,Saha,Chahar,1,0
229,2.2," Chahar to Shubman Gill, 1 run, played through the leg-side for another single ",2nd Inns,1st,Gujarat Titans,Chennai Super Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Kane Williamson, Hardik Pandya(c), Vijay Shankar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Chennai Super Kings (Playing XI): Devon Conway, Ruturaj Gaikwad, Moeen Ali, Ben Stokes, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Deepak Chahar, Rajvardhan Hangargekar","Gujarat Titans Subs: B Sai Sudharsan, Jayant Yadav, Mohit Sharma, Abhinav Manohar, KS Bharat","Chennai Super Kings Subs: Tushar Deshpande, Subhranshu Senapati, Shaik Rasheed, Ajinkya Rahane, Nishant Sindhu",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Mar 31,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 5 wkts,Rashid Khan,GT,field,GT,CSK,Shubman Gill, Chahar,1,0
230,2.1," Chahar to Saha, 1 run, off the inside half towards mid-on for a single ",2nd Inns,1st,Gujarat Titans,Chennai Super Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Kane Williamson, Hardik Pandya(c), Vijay Shankar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Chennai Super Kings (Playing XI): Devon Conway, Ruturaj Gaikwad, Moeen Ali, Ben Stokes, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Deepak Chahar, Rajvardhan Hangargekar","Gujarat Titans Subs: B Sai Sudharsan, Jayant Yadav, Mohit Sharma, Abhinav Manohar, KS Bharat","Chennai Super Kings Subs: Tushar Deshpande, Subhranshu Senapati, Shaik Rasheed, Ajinkya Rahane, Nishant Sindhu",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Mar 31,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 5 wkts,Rashid Khan,GT,field,GT,CSK,Saha, Chahar,1,0
231,1.6,"Tushar Deshpande to Shubman Gill, no run, short and quick on off, seaming away from the batter with some extra bite, Shubman Gill gets a leading edge towards the off-side as he tries to work it across the line",2nd Inns,1st,Gujarat Titans,Chennai Super Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Kane Williamson, Hardik Pandya(c), Vijay Shankar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Chennai Super Kings (Playing XI): Devon Conway, Ruturaj Gaikwad, Moeen Ali, Ben Stokes, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Deepak Chahar, Rajvardhan Hangargekar","Gujarat Titans Subs: B Sai Sudharsan, Jayant Yadav, Mohit Sharma, Abhinav Manohar, KS Bharat","Chennai Super Kings Subs: Tushar Deshpande, Subhranshu Senapati, Shaik Rasheed, Ajinkya Rahane, Nishant Sindhu",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Mar 31,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 5 wkts,Rashid Khan,GT,field,GT,CSK,Shubman Gill,Tushar Deshpande,0,0
232,1.5," Tushar Deshpande to Shubman Gill, FOUR, forehand smash! Stands tall and whips this short of a length delivery through mid-wicket, right into the gap and that's a boundary ",2nd Inns,1st,Gujarat Titans,Chennai Super Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Kane Williamson, Hardik Pandya(c), Vijay Shankar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Chennai Super Kings (Playing XI): Devon Conway, Ruturaj Gaikwad, Moeen Ali, Ben Stokes, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Deepak Chahar, Rajvardhan Hangargekar","Gujarat Titans Subs: B Sai Sudharsan, Jayant Yadav, Mohit Sharma, Abhinav Manohar, KS Bharat","Chennai Super Kings Subs: Tushar Deshpande, Subhranshu Senapati, Shaik Rasheed, Ajinkya Rahane, Nishant Sindhu",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Mar 31,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 5 wkts,Rashid Khan,GT,field,GT,CSK,Shubman Gill, Tushar Deshpande,4,0
233,1.4," Tushar Deshpande to Shubman Gill, no run, gets a leading edge towards the off-side as the ball straightens off the deck ",2nd Inns,1st,Gujarat Titans,Chennai Super Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Kane Williamson, Hardik Pandya(c), Vijay Shankar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Chennai Super Kings (Playing XI): Devon Conway, Ruturaj Gaikwad, Moeen Ali, Ben Stokes, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Deepak Chahar, Rajvardhan Hangargekar","Gujarat Titans Subs: B Sai Sudharsan, Jayant Yadav, Mohit Sharma, Abhinav Manohar, KS Bharat","Chennai Super Kings Subs: Tushar Deshpande, Subhranshu Senapati, Shaik Rasheed, Ajinkya Rahane, Nishant Sindhu",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Mar 31,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 5 wkts,Rashid Khan,GT,field,GT,CSK,Shubman Gill, Tushar Deshpande,0,0
234,1.3,"Tushar Deshpande to Saha, leg byes, 1 run, Tushar Deshpande continues to stick to his short ball. Saha tries to nudge that away taking the bottom hand off, gets an inside edge that deflects off the thigh pad to short third man",2nd Inns,1st,Gujarat Titans,Chennai Super Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Kane Williamson, Hardik Pandya(c), Vijay Shankar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Chennai Super Kings (Playing XI): Devon Conway, Ruturaj Gaikwad, Moeen Ali, Ben Stokes, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Deepak Chahar, Rajvardhan Hangargekar","Gujarat Titans Subs: B Sai Sudharsan, Jayant Yadav, Mohit Sharma, Abhinav Manohar, KS Bharat","Chennai Super Kings Subs: Tushar Deshpande, Subhranshu Senapati, Shaik Rasheed, Ajinkya Rahane, Nishant Sindhu",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Mar 31,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 5 wkts,Rashid Khan,GT,field,GT,CSK,Saha,Tushar Deshpande,byes,1
235,1.2," Tushar Deshpande to Saha, FOUR, short ball by Tushar Deshpande, and Saha pulls it over mid-wicket for four runs. Tushar Deshpande gives the batter a stare, but he's the one under pressure ",2nd Inns,1st,Gujarat Titans,Chennai Super Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Kane Williamson, Hardik Pandya(c), Vijay Shankar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Chennai Super Kings (Playing XI): Devon Conway, Ruturaj Gaikwad, Moeen Ali, Ben Stokes, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Deepak Chahar, Rajvardhan Hangargekar","Gujarat Titans Subs: B Sai Sudharsan, Jayant Yadav, Mohit Sharma, Abhinav Manohar, KS Bharat","Chennai Super Kings Subs: Tushar Deshpande, Subhranshu Senapati, Shaik Rasheed, Ajinkya Rahane, Nishant Sindhu",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Mar 31,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 5 wkts,Rashid Khan,GT,field,GT,CSK,Saha, Tushar Deshpande,4,0
236,1.1," Tushar Deshpande to Saha, SIX, the impact player concedes a six on his first ball. Back of a length delivery around middle, slight away seam, Saha looks to swipe it across the line and the top edge flies over third man, just eludes the fielder stationed near the boundary ",2nd Inns,1st,Gujarat Titans,Chennai Super Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Kane Williamson, Hardik Pandya(c), Vijay Shankar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Chennai Super Kings (Playing XI): Devon Conway, Ruturaj Gaikwad, Moeen Ali, Ben Stokes, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Deepak Chahar, Rajvardhan Hangargekar","Gujarat Titans Subs: B Sai Sudharsan, Jayant Yadav, Mohit Sharma, Abhinav Manohar, KS Bharat","Chennai Super Kings Subs: Tushar Deshpande, Subhranshu Senapati, Shaik Rasheed, Ajinkya Rahane, Nishant Sindhu",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Mar 31,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 5 wkts,Rashid Khan,GT,field,GT,CSK,Saha, Tushar Deshpande,6,0
237,0.6," Chahar to Shubman Gill, no run, back of a length outside off, seams away a touch as Shubman Gill walks out of the crease, has a poke at it and gets beaten ",2nd Inns,1st,Gujarat Titans,Chennai Super Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Kane Williamson, Hardik Pandya(c), Vijay Shankar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Chennai Super Kings (Playing XI): Devon Conway, Ruturaj Gaikwad, Moeen Ali, Ben Stokes, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Deepak Chahar, Rajvardhan Hangargekar","Gujarat Titans Subs: B Sai Sudharsan, Jayant Yadav, Mohit Sharma, Abhinav Manohar, KS Bharat","Chennai Super Kings Subs: Tushar Deshpande, Subhranshu Senapati, Shaik Rasheed, Ajinkya Rahane, Nishant Sindhu",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Mar 31,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 5 wkts,Rashid Khan,GT,field,GT,CSK,Shubman Gill, Chahar,0,0
238,0.5," Chahar to Shubman Gill, 2 runs, Gill is up and running. Wastes no time to get going. A length ball around off and he has square driven this through cover-point for a brace ",2nd Inns,1st,Gujarat Titans,Chennai Super Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Kane Williamson, Hardik Pandya(c), Vijay Shankar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Chennai Super Kings (Playing XI): Devon Conway, Ruturaj Gaikwad, Moeen Ali, Ben Stokes, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Deepak Chahar, Rajvardhan Hangargekar","Gujarat Titans Subs: B Sai Sudharsan, Jayant Yadav, Mohit Sharma, Abhinav Manohar, KS Bharat","Chennai Super Kings Subs: Tushar Deshpande, Subhranshu Senapati, Shaik Rasheed, Ajinkya Rahane, Nishant Sindhu",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Mar 31,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 5 wkts,Rashid Khan,GT,field,GT,CSK,Shubman Gill, Chahar,2,0
239,0.4," Chahar to Saha, 1 run, on a length outside off, shaping away from the batter, Saha attempts a lofted shot, gets an outside edge towards third man ",2nd Inns,1st,Gujarat Titans,Chennai Super Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Kane Williamson, Hardik Pandya(c), Vijay Shankar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Chennai Super Kings (Playing XI): Devon Conway, Ruturaj Gaikwad, Moeen Ali, Ben Stokes, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Deepak Chahar, Rajvardhan Hangargekar","Gujarat Titans Subs: B Sai Sudharsan, Jayant Yadav, Mohit Sharma, Abhinav Manohar, KS Bharat","Chennai Super Kings Subs: Tushar Deshpande, Subhranshu Senapati, Shaik Rasheed, Ajinkya Rahane, Nishant Sindhu",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Mar 31,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 5 wkts,Rashid Khan,GT,field,GT,CSK,Saha, Chahar,1,0
240,0.3," Chahar to Saha, no run, sharp inswinger on middle, Saha looks to work it through the leg-side, gets hit on the thigh pad ",2nd Inns,1st,Gujarat Titans,Chennai Super Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Kane Williamson, Hardik Pandya(c), Vijay Shankar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Chennai Super Kings (Playing XI): Devon Conway, Ruturaj Gaikwad, Moeen Ali, Ben Stokes, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Deepak Chahar, Rajvardhan Hangargekar","Gujarat Titans Subs: B Sai Sudharsan, Jayant Yadav, Mohit Sharma, Abhinav Manohar, KS Bharat","Chennai Super Kings Subs: Tushar Deshpande, Subhranshu Senapati, Shaik Rasheed, Ajinkya Rahane, Nishant Sindhu",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Mar 31,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 5 wkts,Rashid Khan,GT,field,GT,CSK,Saha, Chahar,0,0
